family,genus,species,taxonomic.rank,taxon,habitat,feeding.mode,tl,body.shape,fin.shape,AR,offspring.size,spawning.type,age.maturity,fecundity,length.infinity,growth.coefficient,length.max,age.max
Lotidae,Gaidropsarus,macrophthalmus,S,Gaidropsarus macrophthalmus,demersal,benthivorous,3.50,elongated,rounded,0.68,0.78,non-guarder,2.8,2500000,27,0.60,19,8.0
Lotidae,Gaidropsarus,macrophthalmus,S,Gaidropsarus macrophthalmus,demersal,benthivorous,3.50,elongated,rounded,0.68,0.78,non-guarder,2.8,2500000,27,0.60,19,8.0
Lotidae,Gaidropsarus,macrophthalmus,S,Gaidropsarus macrophthalmus,demersal,benthivorous,3.50,elongated,rounded,0.68,0.78,non-guarder,2.8,2500000,27,0.60,19,8.0
Lotidae,Gaidropsarus,mediterraneus,S,Gaidropsarus mediterraneus,demersal,generalist,3.47,elongated,rounded,0.90,0.78,non-guarder,1.5,2500000,27,0.60,50,8.0
Lotidae,Gaidropsarus,mediterraneus,S,Gaidropsarus mediterraneus,demersal,generalist,3.47,elongated,rounded,0.90,0.78,non-guarder,1.5,2500000,27,0.60,50,8.0
Lotidae,Gaidropsarus,mediterraneus,S,Gaidropsarus mediterraneus,demersal,generalist,3.47,elongated,rounded,0.90,0.78,non-guarder,1.5,2500000,27,0.60,50,8.0
Lotidae,Gaidropsarus,vulgaris,S,Gaidropsarus vulgaris,demersal,benthivorous,3.47,elongated,rounded,0.99,0.78,non-guarder,3.0,2500000,27,0.60,60,6.0
Lotidae,Gaidropsarus,vulgaris,S,Gaidropsarus vulgaris,demersal,benthivorous,3.47,elongated,rounded,0.99,0.78,non-guarder,3.0,2500000,27,0.60,60,6.0
Lotidae,Gaidropsarus,vulgaris,S,Gaidropsarus vulgaris,demersal,benthivorous,3.47,elongated,rounded,0.99,0.78,non-guarder,3.0,2500000,27,0.60,60,6.0
Lotidae,Gaidropsarus,vulgaris,S,Gaidropsarus vulgaris,demersal,benthivorous,3.47,elongated,rounded,0.99,0.78,non-guarder,3.0,2500000,27,0.60,60,6.0
Lotidae,Gaidropsarus,vulgaris,S,Gaidropsarus vulgaris,demersal,benthivorous,3.47,elongated,rounded,0.99,0.78,non-guarder,3.0,2500000,27,0.60,60,6.0
Lotidae,Gaidropsarus,vulgaris,S,Gaidropsarus vulgaris,demersal,benthivorous,3.47,elongated,rounded,0.99,0.78,non-guarder,3.0,2500000,27,0.60,60,6.0
Lotidae,Gaidropsarus,vulgaris,S,Gaidropsarus vulgaris,demersal,benthivorous,3.47,elongated,rounded,0.99,0.78,non-guarder,3.0,2500000,27,0.60,60,6.0
Lotidae,Gaidropsarus,,G,Gaidropsarus,demersal,generalist,3.48,elongated,rounded,0.97,0.78,non-guarder,2.8,1644668,27,0.60,11,8.0
Lotidae,Gaidropsarus,,G,Gaidropsarus,demersal,generalist,3.48,elongated,rounded,0.97,0.78,non-guarder,2.8,1644668,27,0.60,3,8.0
Lotidae,Gaidropsarus,,G,Gaidropsarus,demersal,generalist,3.48,elongated,rounded,0.97,0.78,non-guarder,2.8,1644668,27,0.60,11,8.0
Lotidae,Gaidropsarus,,G,Gaidropsarus,demersal,generalist,3.48,elongated,rounded,0.97,0.78,non-guarder,2.8,1644668,27,0.60,19,8.0
Lotidae,Lota,lota,S,Lota lota,demersal,generalist,3.84,elongated,rounded,0.73,0.73,non-guarder,5.0,703839,89,0.13,110,24.5
Lotidae,Molva,dypterygia,S,Molva dypterygia,demersal,generalist,4.49,elongated,truncate,0.50,1.05,non-guarder,7.0,703839,143,0.13,38,20.0
Lotidae,Molva,dypterygia,S,Molva dypterygia,demersal,generalist,4.49,elongated,truncate,0.50,1.05,non-guarder,7.0,2500000,134,0.14,38,20.0
Lotidae,Molva,dypterygia,S,Molva dypterygia,demersal,generalist,4.49,elongated,truncate,0.50,1.05,non-guarder,7.0,2500000,134,0.14,38,20.0
Lotidae,Molva,dypterygia,S,Molva dypterygia,demersal,generalist,4.49,elongated,truncate,0.50,1.05,non-guarder,7.0,2500000,134,0.14,38,20.0
Lotidae,Molva,dypterygia,S,Molva dypterygia,demersal,generalist,4.49,elongated,truncate,0.50,1.05,non-guarder,7.0,2500000,134,0.14,38,20.0
Lotidae,Molva,dypterygia,S,Molva dypterygia,demersal,generalist,4.49,elongated,truncate,0.50,1.05,non-guarder,7.0,2500000,134,0.14,38,20.0
Lotidae,Molva,dypterygia,S,Molva dypterygia,demersal,generalist,4.49,elongated,truncate,0.50,1.05,non-guarder,7.0,1644668,134,0.14,38,20.0
Lotidae,Molva,dypterygia,S,Molva dypterygia,demersal,generalist,4.49,elongated,truncate,0.50,1.05,non-guarder,7.0,2500000,134,0.14,38,20.0
Lotidae,Molva,dypterygia,S,Molva dypterygia,demersal,generalist,4.49,elongated,truncate,0.50,1.05,non-guarder,7.0,1644668,134,0.14,38,20.0
Lotidae,Molva,macrophthalma,S,Molva macrophthalma,demersal,generalist,4.50,elongated,truncate,0.53,1.05,non-guarder,6.5,2500000,154,0.12,108,23.0
Lotidae,Molva,macrophthalma,S,Molva macrophthalma,demersal,generalist,4.50,elongated,truncate,0.53,1.05,non-guarder,6.5,2500000,154,0.12,108,23.0
Lotidae,Molva,molva,S,Molva molva,demersal,generalist,4.40,elongated,truncate,0.55,1.05,non-guarder,6.0,2000000,168,0.11,200,25.0
Lotidae,Molva,molva,S,Molva molva,demersal,generalist,4.40,elongated,truncate,0.55,1.05,non-guarder,6.0,2000000,168,0.11,200,30.0
Lotidae,Molva,molva,S,Molva molva,demersal,generalist,4.40,elongated,truncate,0.55,1.05,non-guarder,6.0,2000000,168,0.11,200,25.0
Lotidae,Molva,molva,S,Molva molva,demersal,generalist,4.40,elongated,truncate,0.55,1.05,non-guarder,6.0,2000000,189,0.08,200,25.0
Lotidae,Molva,molva,S,Molva molva,demersal,generalist,4.40,elongated,truncate,0.55,1.05,non-guarder,6.0,2000000,168,0.11,200,25.0
Lotidae,Molva,molva,S,Molva molva,demersal,generalist,4.40,elongated,truncate,0.55,1.05,non-guarder,6.0,2000000,168,0.11,200,25.0
Lotidae,Molva,molva,S,Molva molva,demersal,generalist,4.40,elongated,truncate,0.55,1.05,non-guarder,6.0,2000000,168,0.11,200,25.0
Lotidae,Molva,molva,S,Molva molva,demersal,generalist,4.40,elongated,truncate,0.55,1.05,non-guarder,6.0,2000000,168,0.11,200,25.0
Lotidae,Molva,molva,S,Molva molva,demersal,generalist,4.40,elongated,truncate,0.55,1.05,non-guarder,6.0,2000000,168,0.11,200,25.0
Lutjanidae,Apsilus,dentatus,S,Apsilus dentatus,reef-associated,generalist,4.08,fusiform,truncate,2.07,0.76,non-guarder,3.0,10390946,64,0.65,56,19.0
Lutjanidae,Etelis,oculatus,S,Etelis oculatus,bathydemersal,generalist,4.18,fusiform,forked,1.46,0.76,non-guarder,3.0,10390946,103,0.42,93,18.0
Lutjanidae,Lutjanus,analis,S,Lutjanus analis,reef-associated,generalist,3.91,fusiform,truncate,1.69,0.76,non-guarder,5.5,29838687,86,0.15,88,29.0
Lutjanidae,Lutjanus,analis,S,Lutjanus analis,reef-associated,generalist,3.91,fusiform,truncate,1.69,0.76,non-guarder,5.5,29838687,87,0.16,88,29.0
Lutjanidae,Lutjanus,buccanella,S,Lutjanus buccanella,reef-associated,generalist,3.90,fusiform,truncate,1.02,0.76,non-guarder,3.1,10390946,61,0.23,73,23.7
Lutjanidae,Lutjanus,campechanus,S,Lutjanus campechanus,reef-associated,generalist,4.01,fusiform,truncate,1.43,0.80,non-guarder,3.1,10390946,96,0.17,104,57.0
Lutjanidae,Lutjanus,campechanus,S,Lutjanus campechanus,reef-associated,generalist,4.01,fusiform,truncate,1.43,0.80,non-guarder,3.1,10390946,97,0.16,104,57.0
Lutjanidae,Lutjanus,griseus,S,Lutjanus griseus,reef-associated,generalist,4.23,fusiform,truncate,1.78,0.78,non-guarder,2.3,10390946,55,0.17,76,24.0
Lutjanidae,Lutjanus,griseus,S,Lutjanus griseus,reef-associated,generalist,4.23,fusiform,truncate,1.78,0.78,non-guarder,2.3,29838687,74,0.13,76,24.0
Lutjanidae,Lutjanus,synagris,S,Lutjanus synagris,reef-associated,generalist,3.82,fusiform,truncate,1.46,0.72,non-guarder,1.8,10390946,43,0.22,41,19.0
Lutjanidae,Lutjanus,synagris,S,Lutjanus synagris,reef-associated,generalist,3.82,fusiform,truncate,1.46,0.72,non-guarder,1.8,10390946,36,0.40,38,10.0
Lutjanidae,Lutjanus,synagris,S,Lutjanus synagris,reef-associated,generalist,3.82,fusiform,truncate,1.46,0.72,non-guarder,1.8,29838687,48,0.20,43,19.0
Lutjanidae,Lutjanus,vivanus,S,Lutjanus vivanus,reef-associated,generalist,3.09,fusiform,truncate,0.59,0.76,non-guarder,5.0,10390946,74,0.14,83,27.5
Lutjanidae,Lutjanus,,G,Lutjanus,reef-associated,generalist,4.00,fusiform,truncate,1.91,0.76,non-guarder,3.1,29838687,74,0.16,81,23.7
Lutjanidae,Ocyurus,chrysurus,S,Ocyurus chrysurus,reef-associated,generalist,4.03,fusiform,forked,1.74,0.76,non-guarder,2.0,29838687,62,0.17,44,14.0
Lutjanidae,Pristipomoides,aquilonaris,S,Pristipomoides aquilonaris,demersal,piscivorous,3.91,fusiform,forked,3.32,0.76,non-guarder,3.0,1323200,75,0.25,56,15.6
Lutjanidae,Pristipomoides,aquilonaris,S,Pristipomoides aquilonaris,demersal,piscivorous,3.91,fusiform,forked,3.32,0.76,non-guarder,3.0,1323200,75,0.25,56,15.6
Lutjanidae,Pristipomoides,aquilonaris,S,Pristipomoides aquilonaris,demersal,piscivorous,3.91,fusiform,forked,3.32,0.76,non-guarder,3.0,1323200,75,0.25,56,15.6
Lutjanidae,Pristipomoides,aquilonaris,S,Pristipomoides aquilonaris,demersal,piscivorous,3.91,fusiform,forked,3.32,0.76,non-guarder,3.0,1323200,75,0.25,56,15.6
Lutjanidae,Pristipomoides,freemani,S,Pristipomoides freemani,demersal,generalist,3.93,fusiform,forked,2.78,0.76,non-guarder,3.0,1323200,75,0.25,23,15.6
Lutjanidae,Rhomboplites,aurorubens,S,Rhomboplites aurorubens,demersal,generalist,4.36,fusiform,forked,2.77,0.76,non-guarder,3.0,10390946,63,0.20,60,10.0
Lutjanidae,Rhomboplites,aurorubens,S,Rhomboplites aurorubens,demersal,generalist,4.36,fusiform,forked,2.77,0.76,non-guarder,3.0,10390946,63,0.20,60,10.0
Lutjanidae,Rhomboplites,aurorubens,S,Rhomboplites aurorubens,demersal,generalist,4.36,fusiform,forked,2.77,0.76,non-guarder,3.0,10390946,63,0.20,60,10.0
Lutjanidae,Rhomboplites,aurorubens,S,Rhomboplites aurorubens,demersal,generalist,4.36,fusiform,forked,2.77,0.76,non-guarder,3.0,29838687,55,0.13,60,10.0
Lutjanidae,,,F,Lutjanidae,reef-associated,generalist,4.03,fusiform,truncate,2.18,0.76,non-guarder,3.0,29838687,73,0.16,76,21.4
Lutjanidae,,,F,Lutjanidae,reef-associated,generalist,4.03,fusiform,truncate,2.18,0.76,non-guarder,3.0,29838687,73,0.16,75,21.4
Macrouridae,Albatrossia,pectoralis,S,Albatrossia pectoralis,bathydemersal,generalist,4.30,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,126,0.13,210,56.0
Macrouridae,Albatrossia,pectoralis,S,Albatrossia pectoralis,bathydemersal,generalist,4.30,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,126,0.13,210,56.0
Macrouridae,Albatrossia,pectoralis,S,Albatrossia pectoralis,bathydemersal,generalist,4.30,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,126,0.13,210,56.0
Macrouridae,Albatrossia,pectoralis,S,Albatrossia pectoralis,bathydemersal,generalist,4.30,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,126,0.13,210,56.0
Macrouridae,Albatrossia,pectoralis,S,Albatrossia pectoralis,bathydemersal,generalist,4.30,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,126,0.13,210,56.0
Macrouridae,Albatrossia,pectoralis,S,Albatrossia pectoralis,bathydemersal,generalist,4.30,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,126,0.13,210,56.0
Macrouridae,Albatrossia,pectoralis,S,Albatrossia pectoralis,bathydemersal,generalist,4.30,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,126,0.13,210,56.0
Macrouridae,Albatrossia,pectoralis,S,Albatrossia pectoralis,bathydemersal,generalist,4.30,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,126,0.13,210,56.0
Macrouridae,Bathygadus,melanobranchus,S,Bathygadus melanobranchus,bathydemersal,planktivorous,3.30,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,72,0.10,50,42.0
Macrouridae,Coelorinchus,caelorhincus,S,Coelorinchus caelorhincus,benthopelagic,benthivorous,3.49,elongated,pointed,0.21,1.50,non-guarder,12.4,31226,25,0.12,48,10.0
Macrouridae,Coelorinchus,caelorhincus,S,Coelorinchus caelorhincus,benthopelagic,benthivorous,3.49,elongated,pointed,0.21,1.50,non-guarder,12.4,31226,25,0.12,48,10.0
Macrouridae,Coelorinchus,caelorhincus,S,Coelorinchus caelorhincus,benthopelagic,benthivorous,3.49,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,25,0.12,48,10.0
Macrouridae,Coelorinchus,caelorhincus,S,Coelorinchus caelorhincus,benthopelagic,benthivorous,3.49,elongated,pointed,0.21,1.50,non-guarder,12.4,31226,25,0.12,48,10.0
Macrouridae,Coelorinchus,caelorhincus,S,Coelorinchus caelorhincus,benthopelagic,benthivorous,3.49,elongated,pointed,0.21,1.50,non-guarder,12.4,31226,25,0.12,48,10.0
Macrouridae,Coelorinchus,caelorhincus,S,Coelorinchus caelorhincus,benthopelagic,benthivorous,3.49,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,25,0.12,48,10.0
Macrouridae,Coelorinchus,caelorhincus,S,Coelorinchus caelorhincus,benthopelagic,benthivorous,3.49,elongated,pointed,0.21,1.50,non-guarder,12.4,31226,25,0.12,48,10.0
Macrouridae,Coelorinchus,caelorhincus,S,Coelorinchus caelorhincus,benthopelagic,benthivorous,3.49,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,25,0.12,48,10.0
Macrouridae,Coelorinchus,caribbaeus,S,Coelorinchus caribbaeus,bathydemersal,benthivorous,3.85,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,25,0.12,45,10.0
Macrouridae,Coelorinchus,labiatus,S,Coelorinchus labiatus,bathydemersal,generalist,3.95,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,25,0.12,50,10.0
Macrouridae,Coelorinchus,labiatus,S,Coelorinchus labiatus,bathydemersal,generalist,3.95,elongated,pointed,0.21,1.50,non-guarder,12.4,31226,25,0.12,50,10.0
Macrouridae,Coelorinchus,labiatus,S,Coelorinchus labiatus,bathydemersal,generalist,3.95,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,25,0.12,50,10.0
Macrouridae,Coelorinchus,occa,S,Coelorinchus occa,bathydemersal,generalist,3.62,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,25,0.12,50,10.0
Macrouridae,Coelorinchus,scaphopsis,S,Coelorinchus scaphopsis,benthopelagic,benthivorous,3.55,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,25,0.12,34,10.0
Macrouridae,Coelorinchus,ventrilux,S,Coelorinchus ventrilux,bathydemersal,generalist,3.85,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,25,0.12,30,10.0
Macrouridae,Coryphaenoides,acrolepis,S,Coryphaenoides acrolepis,bathydemersal,generalist,3.80,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,121,0.03,104,73.0
Macrouridae,Coryphaenoides,acrolepis,S,Coryphaenoides acrolepis,bathydemersal,generalist,3.80,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,121,0.03,104,73.0
Macrouridae,Coryphaenoides,acrolepis,S,Coryphaenoides acrolepis,bathydemersal,generalist,3.80,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,121,0.03,104,73.0
Macrouridae,Coryphaenoides,acrolepis,S,Coryphaenoides acrolepis,bathydemersal,generalist,3.80,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,121,0.03,104,73.0
Macrouridae,Coryphaenoides,carapinus,S,Coryphaenoides carapinus,bathydemersal,generalist,3.49,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,108,0.09,45,73.0
Macrouridae,Coryphaenoides,cinereus,S,Coryphaenoides cinereus,bathydemersal,benthivorous,4.30,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,56,0.28,66,10.0
Macrouridae,Coryphaenoides,cinereus,S,Coryphaenoides cinereus,bathydemersal,benthivorous,4.30,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,56,0.28,66,10.0
Macrouridae,Coryphaenoides,cinereus,S,Coryphaenoides cinereus,bathydemersal,benthivorous,4.30,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,56,0.28,66,10.0
Macrouridae,Coryphaenoides,cinereus,S,Coryphaenoides cinereus,bathydemersal,benthivorous,4.30,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,56,0.28,66,10.0
Macrouridae,Coryphaenoides,cinereus,S,Coryphaenoides cinereus,bathydemersal,benthivorous,4.30,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,56,0.28,66,10.0
Macrouridae,Coryphaenoides,cinereus,S,Coryphaenoides cinereus,bathydemersal,benthivorous,4.30,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,56,0.28,66,10.0
Macrouridae,Coryphaenoides,cinereus,S,Coryphaenoides cinereus,bathydemersal,benthivorous,4.30,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,56,0.28,66,10.0
Macrouridae,Coryphaenoides,filifer,S,Coryphaenoides filifer,bathydemersal,piscivorous,4.50,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,121,0.03,55,50.0
Macrouridae,Coryphaenoides,filifer,S,Coryphaenoides filifer,bathydemersal,piscivorous,4.50,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,121,0.03,55,50.0
Macrouridae,Coryphaenoides,filifer,S,Coryphaenoides filifer,bathydemersal,piscivorous,4.50,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,121,0.03,55,50.0
Macrouridae,Coryphaenoides,filifer,S,Coryphaenoides filifer,bathydemersal,piscivorous,4.50,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,72,0.11,55,50.0
Macrouridae,Coryphaenoides,guentheri,S,Coryphaenoides guentheri,bathydemersal,generalist,3.26,elongated,pointed,0.21,1.50,non-guarder,10.0,31226,24,0.21,50,54.0
Macrouridae,Coryphaenoides,rupestris,S,Coryphaenoides rupestris,bathypelagic,generalist,3.54,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,108,0.09,30,60.0
Macrouridae,Coryphaenoides,rupestris,S,Coryphaenoides rupestris,bathypelagic,generalist,3.54,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,108,0.09,30,60.0
Macrouridae,Coryphaenoides,rupestris,S,Coryphaenoides rupestris,bathypelagic,generalist,3.54,elongated,pointed,0.21,1.50,non-guarder,10.0,31226,108,0.09,30,60.0
Macrouridae,Coryphaenoides,rupestris,S,Coryphaenoides rupestris,bathypelagic,generalist,3.54,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,108,0.09,30,60.0
Macrouridae,Coryphaenoides,rupestris,S,Coryphaenoides rupestris,bathypelagic,generalist,3.54,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,74,0.11,30,60.0
Macrouridae,Coryphaenoides,rupestris,S,Coryphaenoides rupestris,bathypelagic,generalist,3.54,elongated,pointed,0.21,1.50,non-guarder,10.0,31226,74,0.11,30,60.0
Macrouridae,Coryphaenoides,rupestris,S,Coryphaenoides rupestris,bathypelagic,generalist,3.54,elongated,pointed,0.21,1.50,non-guarder,10.0,31226,74,0.11,30,60.0
Macrouridae,Coryphaenoides,rupestris,S,Coryphaenoides rupestris,bathypelagic,generalist,3.54,elongated,pointed,0.21,1.50,non-guarder,10.0,31226,74,0.11,30,60.0
Macrouridae,Coryphaenoides,rupestris,S,Coryphaenoides rupestris,bathypelagic,generalist,3.54,elongated,pointed,0.21,1.50,non-guarder,10.0,31226,74,0.11,30,60.0
Macrouridae,Coryphaenoides,rupestris,S,Coryphaenoides rupestris,bathypelagic,generalist,3.54,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,74,0.11,30,60.0
Macrouridae,Coryphaenoides,,G,Coryphaenoides,bathydemersal,generalist,4.30,elongated,pointed,0.21,1.50,non-guarder,10.0,29976,108,0.09,45,50.0
Macrouridae,Hymenocephalus,italicus,S,Hymenocephalus italicus,benthopelagic,generalist,3.40,elongated,pointed,0.21,1.50,non-guarder,12.4,31226,74,0.11,5,9.0
Macrouridae,Hymenocephalus,italicus,S,Hymenocephalus italicus,benthopelagic,generalist,3.40,elongated,pointed,0.21,1.50,non-guarder,12.4,29976,74,0.11,5,9.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,12.4,43860,121,0.03,110,25.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,12.4,43860,95,0.04,110,25.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,12.4,43860,72,0.10,110,25.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,12.4,43860,108,0.09,110,25.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,12.4,43860,72,0.10,110,25.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,12.4,43860,108,0.09,110,25.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,12.4,43860,108,0.09,83,25.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,14.8,43860,108,0.09,110,25.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,14.8,43860,108,0.09,110,25.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,14.8,43860,108,0.09,110,25.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,14.8,43860,108,0.09,110,25.0
Macrouridae,Macrourus,berglax,S,Macrourus berglax,benthopelagic,benthivorous,3.57,elongated,pointed,0.21,1.50,non-guarder,14.8,43860,108,0.09,110,25.0
Macrouridae,Malacocephalus,laevis,S,Malacocephalus laevis,bathydemersal,generalist,3.79,elongated,pointed,0.21,1.50,non-guarder,14.8,29976,74,0.11,60,42.0
Macrouridae,Malacocephalus,laevis,S,Malacocephalus laevis,bathydemersal,generalist,3.79,elongated,pointed,0.21,1.50,non-guarder,14.8,29976,74,0.11,60,54.0
Macrouridae,Malacocephalus,laevis,S,Malacocephalus laevis,bathydemersal,generalist,3.79,elongated,pointed,0.21,1.50,non-guarder,14.8,29976,74,0.11,60,42.0
Macrouridae,Malacocephalus,laevis,S,Malacocephalus laevis,bathydemersal,generalist,3.79,elongated,pointed,0.21,1.50,non-guarder,14.8,29976,74,0.11,60,42.0
Macrouridae,Malacocephalus,occidentalis,S,Malacocephalus occidentalis,bathydemersal,planktivorous,3.87,elongated,pointed,0.21,1.50,non-guarder,14.8,29976,74,0.11,45,42.0
Macrouridae,Malacocephalus,occidentalis,S,Malacocephalus occidentalis,bathydemersal,planktivorous,3.87,elongated,pointed,0.21,1.50,non-guarder,14.8,29976,74,0.11,45,42.0
Macrouridae,Malacocephalus,occidentalis,S,Malacocephalus occidentalis,bathydemersal,planktivorous,3.87,elongated,pointed,0.21,1.50,non-guarder,14.8,29976,74,0.11,45,27.0
Macrouridae,Nezumia,aequalis,S,Nezumia aequalis,benthopelagic,generalist,3.26,elongated,pointed,0.21,1.50,non-guarder,12.4,31226,30,0.13,36,9.0
Macrouridae,Nezumia,aequalis,S,Nezumia aequalis,benthopelagic,generalist,3.26,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,30,0.13,36,9.0
Macrouridae,Nezumia,aequalis,S,Nezumia aequalis,benthopelagic,generalist,3.26,elongated,pointed,0.21,1.50,non-guarder,4.0,31226,30,0.13,36,9.0
Macrouridae,Nezumia,aequalis,S,Nezumia aequalis,benthopelagic,generalist,3.26,elongated,pointed,0.21,1.50,non-guarder,4.0,31226,30,0.13,36,9.0
Macrouridae,Nezumia,bairdii,S,Nezumia bairdii,benthopelagic,generalist,3.34,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,30,0.13,43,11.0
Macrouridae,Nezumia,bairdii,S,Nezumia bairdii,benthopelagic,generalist,3.34,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,30,0.13,43,11.0
Macrouridae,Nezumia,bairdii,S,Nezumia bairdii,benthopelagic,generalist,3.34,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,30,0.13,43,11.0
Macrouridae,Nezumia,bairdii,S,Nezumia bairdii,benthopelagic,generalist,3.34,elongated,pointed,0.21,1.50,non-guarder,4.0,29976,30,0.13,43,11.0
